RegionID,RegionName,City,State,Metro,CountyName,SizeRank,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,Annual average
100179,99301,Pasco,WA,Kennewick-Richland,Franklin County,172,220000,220700,220100,220200,221500,223700,225900,227700,229800,232600,236200,238400,226400.00
84635,60634,Chicago,IL,Chicago-Naperville-Elgin,Cook County,173,262600,266200,269000,271200,273300,273900,273500,273100,273900,274400,274500,275100,271725.00
96667,92126,San Diego,CA,San Diego-Carlsbad,San Diego County,174,604800,610700,613600,613300,611900,610900,611800,615100,617300,618800,621100,623000,614358.33
69336,27406,Greensboro,NC,Greensboro-High Point,Guilford County,175,109400,110200,111100,111800,112100,112300,113000,114300,115500,116400,117500,118000,113466.67
90780,75228,Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,176,170200,174400,178100,180800,183400,185300,186500,188000,189700,192000,196100,200400,185408.33
96882,92503,Riverside,CA,Riverside-San Bernardino-Ontario,Riverside County,177,375500,379200,380600,381200,383600,387500,391000,394300,396000,395300,394600,395800,387883.33
72347,33009,Hallandale,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,178,244000,249000,252300,253000,254400,257900,261400,263700,265400,267800,270700,272700,259358.33
76539,43130,Lancaster,OH,Columbus,Fairfield County,179,129300,130500,131100,131300,131700,132100,132400,133100,134200,134900,135500,136100,132683.33
66135,20011,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,180,592400,609200,621400,624800,625900,626900,627500,627900,630400,636100,641400,644100,625666.67
99563,98103,Seattle,WA,Seattle-Tacoma-Bellevue,King County,181,855500,861700,862700,862300,863000,860400,852900,845900,841900,835100,826100,823100,849216.67
69849,28314,Fayetteville,NC,Fayetteville,Cumberland County,182,116600,116200,115900,115800,115800,116200,116600,116700,116900,117200,117200,117300,116533.33
91325,76244,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,183,250600,252200,252600,252300,252800,253600,254500,255600,256900,258200,260000,261700,255083.33
70698,29732,Rock Hill,SC,Charlotte-Concord-Gastonia,York County,184,181600,182100,182200,182800,182900,182000,180900,181100,183000,186200,189200,190900,183741.67
96000,90019,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,185,1065300,1084500,1097800,1113200,1128100,1134900,1134600,1135300,1139100,1144800,1148600,1150700,1123075.00
62043,11233,New York,NY,New York-Newark-Jersey City,Kings County,186,808000,827300,846000,858300,868800,872700,869000,868000,876600,888700,891900,888000,863608.33
69450,27610,Raleigh,NC,Raleigh,Wake County,187,163200,165300,167100,168200,169800,171700,173000,174300,175800,177500,179500,181300,172225.00
84285,60016,Des Plaines,IL,Chicago-Naperville-Elgin,Cook County,188,266700,268700,269800,270100,270600,270800,270500,270200,269700,269300,269300,270000,269641.67
96546,91911,Chula Vista,CA,San Diego-Carlsbad,San Diego County,189,475200,482000,487200,489000,489500,490400,491800,493700,494700,495600,496400,497000,490208.33
92576,78641,Leander,TX,Austin-Round Rock,Williamson County,190,251800,252800,253600,254700,256000,256800,256900,256900,257100,257500,258500,259800,256033.33
91744,77095,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,191,213600,216100,218600,220200,221200,221200,220800,220700,221100,222000,223300,224500,220275.00
95314,87120,Albuquerque,NM,Albuquerque,Bernalillo County,192,193400,193800,194200,194600,195000,195500,196300,197100,198000,199600,201200,202200,196741.67
69699,28078,Huntersville,NC,Charlotte-Concord-Gastonia,Mecklenburg County,193,293100,295000,296400,297200,297600,296900,296300,296500,297400,298800,300300,301500,297250.00
67010,21740,Hagerstown,MD,Hagerstown-Martinsburg,Washington County,194,153900,156100,157800,159000,160200,161300,161700,161000,159700,158900,159200,160000,159066.67
67180,22191,Woodbridge,VA,Washington-Arlington-Alexandria,Prince William County,195,304700,308200,310500,311400,312300,313400,314600,315300,315900,317200,319200,320900,313633.33
75696,40475,Richmond,KY,Richmond-Berea,Madison County,196,165200,165200,165200,166000,167300,168400,168700,168900,169900,170900,171100,171100,168158.33
97743,94536,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,197,1023100,1044500,1058400,1069000,1085100,1101100,1111600,1121500,1132200,1142100,1147200,1150900,1098891.67
73014,34135,Bonita Springs,FL,Cape Coral-Fort Myers,Lee County,198,351700,352600,353500,355000,356100,356500,356700,357000,357500,358900,360300,360600,356366.67
60518,7002,Bayonne,NJ,New York-Newark-Jersey City,Hudson County,199,353900,361800,368100,369800,370500,371100,372900,375800,378700,379900,379500,378400,371700.00
98411,95747,Roseville,CA,Sacramento--Roseville--Arden-Arcade,Placer County,200,463100,469200,474400,476000,476900,478200,478600,477200,476500,477000,478600,480900,475550.00
67655,23320,Chesapeake,VA,Virginia Beach-Norfolk-Newport News,Chesapeake City,201,259900,260500,260500,259900,259600,260100,261100,262300,263500,264500,265500,266200,261966.67
96125,90280,South Gate,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,202,425900,428100,429500,430200,430400,430200,430400,430700,432500,435900,439600,442000,432116.67
78042,46227,Indianapolis,IN,Indianapolis-Carmel-Anderson,Marion County,203,134800,136100,137500,139700,142000,143300,144500,146100,148100,150100,152000,153300,143958.33
76597,43230,Gahanna,OH,Columbus,Franklin County,204,210600,211300,212200,213300,214400,215600,217000,218300,219500,221000,222400,223800,216616.67
96934,92592,Temecula,CA,Riverside-San Bernardino-Ontario,Riverside County,205,466000,469200,470200,470800,473800,478100,481500,484400,485600,483900,482100,483000,477383.33
73183,34711,Clermont,FL,Orlando-Kissimmee-Sanford,Lake County,206,248000,250500,252800,254100,254600,254900,255400,257000,259600,262200,263700,264200,256416.67
65779,19111,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,207,172600,174100,175400,175600,175700,176000,176800,178000,180000,182400,184900,186700,178183.33
95813,89117,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,208,327100,331500,334500,337400,341400,345600,348700,351500,355200,358700,360600,361100,346108.33
62046,11236,New York,NY,New York-Newark-Jersey City,Kings County,209,457700,464100,469500,472600,475400,477400,476200,477000,485900,499200,507400,509400,480983.33
70859,30080,Smyrna,GA,Atlanta-Sandy Springs-Roswell,Cobb County,210,300100,305600,310400,314100,317400,319200,320000,321200,323300,326200,330200,333300,318416.67
70826,30041,Cumming,GA,Atlanta-Sandy Springs-Roswell,Forsyth County,211,348700,350900,352100,353200,354200,354700,355000,355500,357100,359700,361600,362800,355458.33
90226,74012,Broken Arrow,OK,Tulsa,Tulsa County,212,157500,158800,160200,160900,161200,161300,161700,162000,162100,162000,162000,162200,160991.67
71871,32218,Jacksonville,FL,Jacksonville,Duval County,213,163100,164800,166500,168000,169500,170600,171700,172600,173900,175600,176800,177300,170866.67
70835,30052,Loganville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,214,193000,195400,197000,198300,199500,200800,202300,203700,205200,207300,209900,211800,202016.67
66785,21117,Owings Mills,MD,Baltimore-Columbia-Towson,Baltimore County,215,265600,267300,269300,271000,271900,272000,272000,272000,271800,272000,273400,275000,271108.33
90638,75035,Frisco,TX,Dallas-Fort Worth-Arlington,Collin County,216,364400,365500,365900,366800,367600,367800,367700,367100,365500,365000,366500,368100,366491.67
96477,91730,Rancho Cucamonga,CA,Riverside-San Bernardino-Ontario,San Bernardino County,217,450100,452500,454500,456700,459900,463100,465200,465800,465000,464500,465600,467300,460850.00
71895,32244,Jacksonville,FL,Jacksonville,Duval County,218,148100,150000,151600,152500,153500,154400,155100,155600,156500,157900,159200,160100,154541.67
69533,27834,Greenville,NC,Greenville,Pitt County,219,97200,99500,101600,101900,102000,102400,103700,103700,103400,104800,107300,108400,102991.67
96083,90201,Bell,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,220,429800,432800,434400,434700,435200,436100,437600,439100,440700,443300,445500,446500,437975.00
96643,92101,San Diego,CA,San Diego-Carlsbad,San Diego County,221,623500,634200,644400,648500,647700,637800,623500,615100,609800,604600,604200,608500,625150.00
96651,92109,San Diego,CA,San Diego-Carlsbad,San Diego County,222,1184400,1208600,1226700,1235300,1239300,1240800,1243400,1250900,1254800,1252000,1247300,1245400,1235741.67
71902,32256,Jacksonville,FL,Jacksonville,Duval County,223,330800,330600,329600,328700,328200,328100,328100,328200,329000,330500,331500,332000,329608.33
72247,32822,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,224,183100,186300,188700,190500,192900,195400,196900,197700,198300,199100,200300,201800,194250.00
95985,90004,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,225,1534000,1544900,1552500,1560100,1570000,1581400,1597900,1609800,1605700,1596900,1589800,1582000,1577083.33
60599,7093,West New York,NJ,New York-Newark-Jersey City,Hudson County,226,392600,400500,408000,409200,407900,407800,408500,408400,413100,421900,431400,436900,412183.33
74815,38401,Columbia,TN,Nashville-Davidson--Murfreesboro--Franklin,Maury County,227,165400,167600,169900,171500,173000,174300,175100,175800,177500,180300,183500,185900,174983.33
72488,33186,The Crossings,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,228,320700,323600,325000,325900,327800,330100,331700,332800,334200,336600,339000,340600,330666.67
78975,48103,Ann Arbor,MI,Ann Arbor,Washtenaw County,229,352600,357800,361800,366700,372900,377100,377900,377400,377000,378900,381400,383300,372066.67
70842,30062,Marietta,GA,Atlanta-Sandy Springs-Roswell,Cobb County,230,323300,326700,329100,330700,332100,332900,332900,332700,333000,335100,338300,340800,332300.00
90759,75206,Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,231,462600,467700,471400,474300,477800,478700,476000,474200,475100,477000,482000,488600,475450.00
96208,90706,Bellflower,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,232,516800,521100,524000,525400,525300,524200,523600,524400,526200,528400,530000,531100,525041.67
95785,89052,Henderson,NV,Las Vegas-Henderson-Paradise,Clark County,233,402900,407100,409300,410700,413200,415900,418100,420900,424000,426700,428500,429700,417250.00
71050,30331,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,234,139000,141200,142100,142800,143800,144800,145800,147000,149000,152000,154900,156700,146591.67
58666,2155,Medford,MA,Boston-Cambridge-Newton,Middlesex County,235,599900,607700,611900,614900,619300,624300,627500,628600,628700,630700,634000,638000,622125.00
93490,80634,Greeley,CO,Greeley,Weld County,236,292700,295500,298000,300000,302800,305300,306600,307000,308500,311600,315200,317800,305083.33
76471,43026,Hilliard,OH,Columbus,Franklin County,237,244900,245600,246100,247300,248400,249200,249500,249900,250700,252000,252900,253600,249175.00
61895,10701,Yonkers,NY,New York-Newark-Jersey City,Westchester County,238,453300,454800,455200,457800,462500,466800,468000,468400,470400,474500,478500,481100,465941.67
90769,75217,Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,239,104100,108200,111500,113700,116200,118500,119500,120100,121000,122800,125500,128100,117433.33
70294,29072,Lexington,SC,Columbia,Lexington County,240,198100,200000,201200,202300,203700,204800,205400,205600,205600,205800,206900,207900,203941.67
96368,91342,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,241,515600,519500,522400,523800,525000,526500,528200,529600,531000,533100,535200,536600,527208.33
74187,37130,Murfreesboro,TN,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,242,185900,188600,191400,193100,194700,196400,197500,198000,199200,200900,203100,204800,196133.33
97991,95123,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,243,967500,987600,1004600,1019600,1036800,1046900,1046900,1043300,1043600,1043200,1036600,1031800,1025700.00
72350,33012,Hialeah,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,244,312200,316800,320400,323200,326400,329500,331500,332400,333500,335900,338400,340100,328358.33
84628,60626,Chicago,IL,Chicago-Naperville-Elgin,Cook County,245,394600,392100,391200,386500,379200,372500,369800,370900,373700,377100,378700,378200,380375.00
96816,92335,Fontana,CA,Riverside-San Bernardino-Ontario,San Bernardino County,246,328900,332800,336300,338700,341000,343100,345100,346300,347000,347700,349100,350500,342208.33
62084,11372,New York,NY,New York-Newark-Jersey City,Queens County,247,838900,845000,848700,849100,856200,860900,860500,862300,868100,876900,886800,894200,862300.00
84647,60649,Chicago,IL,Chicago-Naperville-Elgin,Cook County,248,152000,143300,135600,133500,135000,136100,134500,132300,128000,123700,121000,120200,132933.33
96590,92021,El Cajon,CA,San Diego-Carlsbad,San Diego County,249,494400,499200,501900,502700,503100,503700,504800,506800,507800,508300,509000,509900,504300.00
67722,23454,Virginia Beach,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,250,299200,299600,300600,302000,303800,305000,306100,306600,306200,306400,307800,309700,304416.67
77850,45840,Findlay,OH,Findlay,Hancock County,251,133600,134500,135300,136100,137300,138600,139500,140000,140400,141000,141300,141300,138241.67
97118,93065,Simi Valley,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,252,573100,578500,580700,582600,587000,590700,591000,589800,590400,591600,592500,593300,586766.67
72392,33063,Margate,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,253,265200,268300,270200,271000,272900,275700,278200,279700,280500,281100,281600,281800,275516.67
67182,22193,Woodbridge,VA,Washington-Arlington-Alexandria,Prince William County,254,311800,314600,316700,317800,318900,319700,320200,320400,320700,321200,321700,322200,318825.00
71837,32174,Ormond Beach,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,255,241800,243300,245000,245700,246400,247400,248300,248600,248100,247900,249000,250500,246833.33
77030,44130,Parma Heights,OH,Cleveland-Elyria,Cuyahoga County,256,133300,134000,134100,134500,134800,134800,134900,135600,136300,136800,137400,138200,135391.67
79044,48185,Westland,MI,Detroit-Warren-Dearborn,Wayne County,257,139800,140400,141000,141900,143000,143500,143300,142800,142900,143600,144700,145500,142700.00
96959,92627,Costa Mesa,CA,Los Angeles-Long Beach-Anaheim,Orange County,258,886000,894600,898900,904000,912000,917500,922600,929800,932900,931300,932700,938200,916708.33
89528,72401,Jonesboro,AR,Jonesboro,Craighead County,259,109800,110300,111000,111100,110600,109700,109300,109200,109200,110300,113100,115600,110766.67
66125,20001,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,260,779100,784400,788400,789700,793200,798400,802200,803300,803200,804000,807700,813500,797258.33
58743,2360,Plymouth,MA,Boston-Cambridge-Newton,Plymouth County,261,353300,355300,356700,357900,358800,359800,361300,363200,364800,366600,368800,370900,361450.00
72365,33027,Miramar,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,262,395900,401000,404000,405400,408000,410600,412300,414100,415300,415700,416700,417800,409733.33
66683,20878,Gaithersburg,MD,Washington-Arlington-Alexandria,Montgomery County,263,598500,602300,605600,606200,605200,604300,604500,606800,609100,609200,608900,610900,605958.33
67787,23666,Hampton,VA,Virginia Beach-Norfolk-Newport News,Hampton City,264,167200,169000,171000,172300,173400,174400,175900,177300,178300,179200,180600,181800,175033.33
72393,33064,Pompano Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,265,218700,221900,224300,226400,229900,233400,235600,237400,238900,239800,240700,241900,232408.33
70808,30022,Johns Creek,GA,Atlanta-Sandy Springs-Roswell,Fulton County,266,401900,406200,409000,411000,413200,414000,413200,413500,415400,419100,421800,422300,413383.33
95043,85705,Tucson,AZ,Tucson,Pima County,267,145300,146300,146800,147000,147300,148000,148600,149100,149900,150900,151200,150900,148441.67
95315,87121,Albuquerque,NM,Albuquerque,Bernalillo County,268,141400,142300,143100,143600,144400,145500,146800,148200,149700,151100,152500,153700,146858.33
73233,34953,Port Saint Lucie,FL,Port St. Lucie,Saint Lucie County,269,212100,214100,215400,217200,219200,221400,223500,225600,226500,227100,227700,228200,221500.00
62029,11218,New York,NY,New York-Newark-Jersey City,Kings County,270,1176800,1195800,1222500,1239600,1256000,1274000,1286300,1296200,1313800,1334900,1343900,1343900,1273641.67
95992,90011,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,271,371000,373500,375400,376200,377400,379700,382900,386800,391200,395900,399600,401400,384250.00
61200,8831,Monroe,NJ,New York-Newark-Jersey City,Middlesex County,272,433700,434400,435300,434900,433300,433000,434400,435300,435600,435800,436600,438100,435033.33
